0.000000	0.000000
0.000023	0.283988
0.000045	0.562222
0.000068	0.829062
0.000091	1.079102
0.000113	1.307272
0.000136	1.508952
0.000159	1.680052
0.000181	1.817106
0.000204	1.917336
0.000227	1.978710
0.000249	1.999988
0.000272	1.980734
0.000295	1.921340
0.000317	1.823012
0.000340	1.687740
0.000363	1.518264
0.000385	1.318022
0.000408	1.091070
0.000431	0.842008
0.000454	0.575880
0.000476	0.298084
0.000499	0.014248
0.000522	-0.269878
0.000544	-0.548536
0.000567	-0.816076
0.000590	-1.067078
0.000612	-1.296456
0.000635	-1.499562
0.000658	-1.672280
0.000680	-1.811108
0.000703	-1.913234
0.000726	-1.976588
0.000748	-1.999886
0.000771	-1.982656
0.000794	-1.925248
0.000816	-1.828826
0.000839	-1.695340
0.000862	-1.527500
0.000884	-1.328704
0.000907	-1.102982
0.000930	-0.854908
0.000952	-0.589510
0.000975	-0.312166
0.000998	-0.028494
0.001020	0.255754
0.001043	0.534820
0.001066	0.803048
0.001088	1.055002
0.001111	1.285576
0.001134	1.490098
0.001156	1.664422
0.001179	1.805018
0.001202	1.909034
0.001224	1.974364
0.001247	1.999682
0.001270	1.984478
0.001293	1.929058
0.001315	1.834546
0.001338	1.702856
0.001361	1.536658
0.001383	1.339320
0.001406	1.114840
0.001429	0.867768
0.001451	0.603110
0.001474	0.326230
0.001497	0.042740
0.001519	-0.241618
0.001542	-0.521078
0.001565	-0.789978
0.001587	-1.042870
0.001610	-1.274628
0.001633	-1.480556
0.001655	-1.656480
0.001678	-1.798836
0.001701	-1.904738
0.001723	-1.972040
0.001746	-1.999378
0.001769	-1.986200
0.001791	-1.932770
0.001814	-1.840174
0.001837	-1.710286
0.001859	-1.545738
0.001882	-1.349866
0.001905	-1.126640
0.001927	-0.880582
0.001950	-0.616678
0.001973	-0.340278
0.001995	-0.056982
0.002018	0.227468
0.002041	0.507310
0.002063	0.776870
0.002086	1.030686
0.002109	1.263616
0.002132	1.470940
0.002154	1.648454
0.002177	1.792562
0.002200	1.900344
0.002222	1.969616
0.002245	1.998972
0.002268	1.987820
0.002290	1.936384
0.002313	1.845708
0.002336	1.717628
0.002358	1.554740
0.002381	1.360346
0.002404	1.138384
0.002426	0.893352
0.002449	0.630216
0.002472	0.354310
0.002494	0.071222
0.002517	-0.213308
0.002540	-0.493514
0.002562	-0.763722
0.002585	-1.018450
0.002608	-1.252542
0.002630	-1.461250
0.002653	-1.640344
0.002676	-1.786198
0.002698	-1.895854
0.002721	-1.967092
0.002744	-1.998466
0.002766	-1.989340
0.002789	-1.939900
0.002812	-1.851148
0.002834	-1.724884
0.002857	-1.563662
0.002880	-1.370756
0.002902	-1.150068
0.002925	-0.906076
0.002948	-0.643722
0.002971	-0.368322
0.002993	-0.085460
0.003016	0.199136
0.003039	0.479696
0.003061	0.750534
0.003084	1.006164
0.003107	1.241402
0.003129	1.451484
0.003152	1.632152
0.003175	1.779744
0.003197	1.891268
0.003220	1.964468
0.003243	1.997856
0.003265	1.990758
0.003288	1.943318
0.003311	1.856496
0.003333	1.732050
0.003356	1.572506
0.003379	1.381096
0.003401	1.161696
0.003424	0.918754
0.003447	0.657196
0.003469	0.382318
0.003492	0.099692
0.003515	-0.184954
0.003537	-0.465852
0.003560	-0.737308
0.003583	-0.993824
0.003605	-1.230200
0.003628	-1.441646
0.003651	-1.623876
0.003673	-1.773198
0.003696	-1.886588
0.003719	-1.961744
0.003741	-1.997146
0.003764	-1.992076
0.003787	-1.946636
0.003810	-1.861748
0.003832	-1.739130
0.003855	-1.581270
0.003878	-1.391366
0.003900	-1.173264
0.003923	-0.931386
0.003946	-0.670634
0.003968	-0.396292
0.003991	-0.113918
0.004014	0.170762
0.004036	0.451984
0.004059	0.724046
0.004082	0.981436
0.004104	1.218936
0.004127	1.431734
0.004150	1.615518
0.004172	1.766564
0.004195	1.881810
0.004218	1.958920
0.004240	1.996334
0.004263	1.993292
0.004286	1.949856
0.004308	1.866906
0.004331	1.746122
0.004354	1.589954
0.004376	1.401564
0.004399	1.184772
0.004422	0.943972
0.004444	0.684040
0.004467	0.410248
0.004490	0.128140
0.004512	-0.156564
0.004535	-0.438094
0.004558	-0.710746
0.004580	-0.968996
0.004603	-1.207608
0.004626	-1.421750
0.004649	-1.607078
0.004671	-1.759838
0.004694	-1.876936
0.004717	-1.955998
0.004739	-1.995422
0.004762	-1.994408
0.004785	-1.952976
0.004807	-1.871968
0.004830	-1.753026
0.004853	-1.598556
0.004875	-1.411692
0.004898	-1.196222
0.004921	-0.956508
0.004943	-0.697412
0.004966	-0.424182
0.004989	-0.142356
0.005011	0.142356
0.005034	0.424182
0.005057	0.697412
0.005079	0.956508
0.005102	1.196222
0.005125	1.411692
0.005147	1.598556
0.005170	1.753026
0.005193	1.871968
0.005215	1.952976
0.005238	1.994408
0.005261	1.995422
0.005283	1.955998
0.005306	1.876936
0.005329	1.759838
0.005351	1.607078
0.005374	1.421750
0.005397	1.207608
0.005420	0.968996
0.005442	0.710746
0.005465	0.438094
0.005488	0.156564
0.005510	-0.128140
0.005533	-0.410248
0.005556	-0.684040
0.005578	-0.943972
0.005601	-1.184772
0.005624	-1.401564
0.005646	-1.589954
0.005669	-1.746122
0.005692	-1.866906
0.005714	-1.949856
0.005737	-1.993292
0.005760	-1.996334
0.005782	-1.958920
0.005805	-1.881810
0.005828	-1.766564
0.005850	-1.615518
0.005873	-1.431734
0.005896	-1.218936
0.005918	-0.981436
0.005941	-0.724046
0.005964	-0.451984
0.005986	-0.170762
0.006009	0.113918
0.006032	0.396292
0.006054	0.670634
0.006077	0.931386
0.006100	1.173264
0.006122	1.391366
0.006145	1.581270
0.006168	1.739130
0.006190	1.861748
0.006213	1.946636
0.006236	1.992076
0.006259	1.997146
0.006281	1.961744
0.006304	1.886588
0.006327	1.773198
0.006349	1.623876
0.006372	1.441646
0.006395	1.230200
0.006417	0.993824
0.006440	0.737308
0.006463	0.465852
0.006485	0.184954
0.006508	-0.099692
0.006531	-0.382318
0.006553	-0.657196
0.006576	-0.918754
0.006599	-1.161696
0.006621	-1.381096
0.006644	-1.572506
0.006667	-1.732050
0.006689	-1.856496
0.006712	-1.943318
0.006735	-1.990758
0.006757	-1.997856
0.006780	-1.964468
0.006803	-1.891268
0.006825	-1.779744
0.006848	-1.632152
0.006871	-1.451484
0.006893	-1.241402
0.006916	-1.006164
0.006939	-0.750534
0.006961	-0.479696
0.006984	-0.199136
0.007007	0.085460
0.007029	0.368322
0.007052	0.643722
0.007075	0.906076
0.007098	1.150068
0.007120	1.370756
0.007143	1.563662
0.007166	1.724884
0.007188	1.851148
0.007211	1.939900
0.007234	1.989340
0.007256	1.998466
0.007279	1.967092
0.007302	1.895854
0.007324	1.786198
0.007347	1.640344
0.007370	1.461250
0.007392	1.252542
0.007415	1.018450
0.007438	0.763722
0.007460	0.493514
0.007483	0.213308
0.007506	-0.071222
0.007528	-0.354310
0.007551	-0.630216
0.007574	-0.893352
0.007596	-1.138384
0.007619	-1.360346
0.007642	-1.554740
0.007664	-1.717628
0.007687	-1.845708
0.007710	-1.936384
0.007732	-1.987820
0.007755	-1.998972
0.007778	-1.969616
0.007800	-1.900344
0.007823	-1.792562
0.007846	-1.648454
0.007868	-1.470940
0.007891	-1.263616
0.007914	-1.030686
0.007937	-0.776870
0.007959	-0.507310
0.007982	-0.227468
0.008005	0.056982
0.008027	0.340278
0.008050	0.616678
0.008073	0.880582
0.008095	1.126640
0.008118	1.349866
0.008141	1.545738
0.008163	1.710286
0.008186	1.840174
0.008209	1.932770
0.008231	1.986200
0.008254	1.999378
0.008277	1.972040
0.008299	1.904738
0.008322	1.798836
0.008345	1.656480
0.008367	1.480556
0.008390	1.274628
0.008413	1.042870
0.008435	0.789978
0.008458	0.521078
0.008481	0.241618
0.008503	-0.042740
0.008526	-0.326230
0.008549	-0.603110
0.008571	-0.867768
0.008594	-1.114840
0.008617	-1.339320
0.008639	-1.536658
0.008662	-1.702856
0.008685	-1.834546
