0.000000	0.000000
0.000023	0.417438
0.000045	0.778025
0.000068	1.039361
0.000091	1.183610
0.000113	1.220299
0.000136	1.181092
0.000159	1.108334
0.000181	1.041046
0.000204	1.002832
0.000227	0.995453
0.000249	0.999994
0.000272	0.985108
0.000295	0.919528
0.000317	0.784675
0.000340	0.583175
0.000363	0.340374
0.000385	0.098212
0.000408	-0.096741
0.000431	-0.207376
0.000454	-0.217827
0.000476	-0.139165
0.000499	-0.007123
0.000522	0.127602
0.000544	0.213553
0.000567	0.212964
0.000590	0.112058
0.000612	-0.075860
0.000635	-0.315351
0.000658	-0.560159
0.000680	-0.767276
0.000703	-0.909300
0.000726	-0.981275
0.000748	-0.999940
0.000771	-0.995827
0.000794	-1.000874
0.000816	-1.035707
0.000839	-1.100816
0.000862	-1.174611
0.000884	-1.219134
0.000907	-1.191740
0.000930	-1.059107
0.000952	-0.809134
0.000975	-0.456910
0.000998	-0.042733
0.001020	0.377384
0.001043	0.745902
0.001066	1.018420
0.001088	1.174385
0.001111	1.220697
0.001134	1.187242
0.001156	1.115919
0.001179	1.046694
0.001202	1.005117
0.001224	0.995208
0.001247	0.999853
0.001270	0.988424
0.001293	0.929045
0.001315	0.801388
0.001338	0.605763
0.001361	0.365400
0.001383	0.121044
0.001406	-0.080563
0.001429	-0.200764
0.001451	-0.221188
0.001474	-0.150182
0.001497	-0.021340
0.001519	0.115539
0.001542	0.208393
0.001565	0.217525
0.001587	0.126485
0.001610	-0.054034
0.001633	-0.290378
0.001655	-0.536753
0.001678	-0.749206
0.001701	-0.898353
0.001723	-0.976896
0.001746	-0.999658
0.001769	-0.996303
0.001791	-0.999231
0.001814	-1.030690
0.001837	-1.093399
0.001859	-1.167840
0.001882	-1.217241
0.001905	-1.198800
0.001927	-1.077657
0.001950	-0.839198
0.001973	-0.495750
0.001995	-0.085405
0.002018	0.336803
0.002041	0.712799
0.002063	0.996291
0.002086	1.164044
0.002109	1.220286
0.002132	1.193014
0.002154	1.123538
0.002177	1.052637
0.002200	1.007736
0.002222	0.995121
0.002245	0.999552
0.002268	0.991250
0.002290	0.937861
0.002313	0.817402
0.002336	0.627889
0.002358	0.390380
0.002381	0.144310
0.002404	-0.063553
0.002426	-0.193131
0.002449	-0.223614
0.002472	-0.160607
0.002494	-0.035476
0.002517	0.103024
0.002540	0.202376
0.002562	0.221061
0.002585	0.139998
0.002608	-0.032776
0.002630	-0.265504
0.002653	-0.512995
0.002676	-0.730484
0.002698	-0.886681
0.002721	-0.971947
0.002744	-0.999112
0.002766	-0.996851
0.002789	-0.997890
0.002812	-1.026005
0.002834	-1.086115
0.002857	-1.160825
0.002880	-1.214663
0.002902	-1.204815
0.002925	-1.095010
0.002948	-0.868191
0.002971	-0.533906
0.002993	-0.127955
0.003016	0.295750
0.003039	0.678751
0.003061	0.972980
0.003084	1.152568
0.003107	1.219029
0.003129	1.198365
0.003152	1.131155
0.003175	1.058859
0.003197	1.010697
0.003220	0.995217
0.003243	0.999126
0.003265	0.993617
0.003288	0.945989
0.003311	0.832706
0.003333	0.649519
0.003356	0.415268
0.003379	0.167964
0.003401	-0.045744
0.003424	-0.184484
0.003447	-0.225082
0.003469	-0.170396
0.003492	-0.049475
0.003515	0.090109
0.003537	0.195533
0.003560	0.223576
0.003583	0.152574
0.003605	-0.012129
0.003628	-0.240777
0.003651	-0.488925
0.003673	-0.711130
0.003696	-0.874280
0.003719	-0.966403
0.003741	-0.998269
0.003764	-0.997439
0.003787	-0.996836
0.003810	-1.021659
0.003832	-1.078992
0.003855	-1.153607
0.003878	-1.211443
0.003900	-1.209815
0.003923	-1.111170
0.003946	-0.896087
0.003968	-0.571330
0.003991	-0.170325
0.004014	0.254280
0.004036	0.643796
0.004059	0.948499
0.004082	1.139939
0.004104	1.216888
0.004127	1.203250
0.004150	1.138731
0.004172	1.065340
0.004195	1.014004
0.004218	0.995520
0.004240	0.998610
0.004263	0.995554
0.004286	0.953444
0.004308	0.847290
0.004331	0.670622
0.004354	0.440018
0.004376	0.191959
0.004399	-0.027170
0.004422	-0.174833
0.004444	-0.225576
0.004467	-0.179506
0.004490	-0.063282
0.004512	0.076845
0.004535	0.187898
0.004558	0.225078
0.004580	0.164192
0.004603	0.007867
0.004626	-0.216246
0.004649	-0.464586
0.004671	-0.691168
0.004694	-0.861150
0.004717	-0.960242
0.004739	-0.997094
0.004762	-0.998036
0.004785	-0.996053
0.004807	-1.017658
0.004830	-1.072059
0.004853	-1.146229
0.004875	-1.207624
0.004898	-1.213828
0.004921	-1.126143
0.004943	-0.922863
0.004966	-0.607975
0.004989	-0.212453
0.005011	0.212453
0.005034	0.607975
0.005057	0.922863
0.005079	1.126143
0.005102	1.213828
0.005125	1.207624
0.005147	1.146229
0.005170	1.072059
0.005193	1.017658
0.005215	0.996053
0.005238	0.998036
0.005261	0.997094
0.005283	0.960242
0.005306	0.861150
0.005329	0.691168
0.005351	0.464586
0.005374	0.216246
0.005397	-0.007867
0.005420	-0.164192
0.005442	-0.225078
0.005465	-0.187898
0.005488	-0.076845
0.005510	0.063282
0.005533	0.179506
0.005556	0.225576
0.005578	0.174833
0.005601	0.027170
0.005624	-0.191959
0.005646	-0.440018
0.005669	-0.670622
0.005692	-0.847290
0.005714	-0.953444
0.005737	-0.995554
0.005760	-0.998610
0.005782	-0.995520
0.005805	-1.014004
0.005828	-1.065340
0.005850	-1.138731
0.005873	-1.203250
0.005896	-1.216888
0.005918	-1.139939
0.005941	-0.948499
0.005964	-0.643796
0.005986	-0.254280
0.006009	0.170325
0.006032	0.571330
0.006054	0.896087
0.006077	1.111170
0.006100	1.209815
0.006122	1.211443
0.006145	1.153607
0.006168	1.078992
0.006190	1.021659
0.006213	0.996836
0.006236	0.997439
0.006259	0.998269
0.006281	0.966403
0.006304	0.874280
0.006327	0.711130
0.006349	0.488925
0.006372	0.240777
0.006395	0.012129
0.006417	-0.152574
0.006440	-0.223576
0.006463	-0.195533
0.006485	-0.090109
0.006508	0.049475
0.006531	0.170396
0.006553	0.225082
0.006576	0.184484
0.006599	0.045744
0.006621	-0.167964
0.006644	-0.415268
0.006667	-0.649519
0.006689	-0.832706
0.006712	-0.945989
0.006735	-0.993617
0.006757	-0.999126
0.006780	-0.995217
0.006803	-1.010697
0.006825	-1.058859
0.006848	-1.131155
0.006871	-1.198365
0.006893	-1.219029
0.006916	-1.152568
0.006939	-0.972980
0.006961	-0.678751
0.006984	-0.295750
0.007007	0.127955
0.007029	0.533906
0.007052	0.868191
0.007075	1.095010
0.007098	1.204815
0.007120	1.214663
0.007143	1.160825
0.007166	1.086115
0.007188	1.026005
0.007211	0.997890
0.007234	0.996851
0.007256	0.999112
0.007279	0.971947
0.007302	0.886681
0.007324	0.730484
0.007347	0.512995
0.007370	0.265504
0.007392	0.032776
0.007415	-0.139998
0.007438	-0.221061
0.007460	-0.202376
0.007483	-0.103024
0.007506	0.035476
0.007528	0.160607
0.007551	0.223614
0.007574	0.193131
0.007596	0.063553
0.007619	-0.144310
0.007642	-0.390380
0.007664	-0.627889
0.007687	-0.817402
0.007710	-0.937861
0.007732	-0.991250
0.007755	-0.999552
0.007778	-0.995121
0.007800	-1.007736
0.007823	-1.052637
0.007846	-1.123538
0.007868	-1.193014
0.007891	-1.220286
0.007914	-1.164044
0.007937	-0.996291
0.007959	-0.712799
0.007982	-0.336803
0.008005	0.085405
0.008027	0.495750
0.008050	0.839198
0.008073	1.077657
0.008095	1.198800
0.008118	1.217241
0.008141	1.167840
0.008163	1.093399
0.008186	1.030690
0.008209	0.999231
0.008231	0.996303
0.008254	0.999658
0.008277	0.976896
0.008299	0.898353
0.008322	0.749206
0.008345	0.536753
0.008367	0.290378
0.008390	0.054034
0.008413	-0.126485
0.008435	-0.217525
0.008458	-0.208393
0.008481	-0.115539
0.008503	0.021340
0.008526	0.150182
0.008549	0.221188
0.008571	0.200764
0.008594	0.080563
0.008617	-0.121044
0.008639	-0.365400
0.008662	-0.605763
0.008685	-0.801388
0.008707	-0.929045
0.008730	-0.988424
0.008753	-0.999853
0.008776	-0.995208
0.008798	-1.005117
0.008821	-1.046694
0.008844	-1.115919
0.008866	-1.187242
0.008889	-1.220697
0.008912	-1.174385
0.008934	-1.018420
0.008957	-0.745902
0.008980	-0.377384
0.009002	0.042733
0.009025	0.456910
0.009048	0.809134
0.009070	1.059107
0.009093	1.191740
0.009116	1.219134
0.009138	1.174611
0.009161	1.100816
0.009184	1.035707
0.009206	1.000874
0.009229	0.995827
0.009252	0.999940
0.009274	0.981275
0.009297	0.909300
0.009320	0.767276
0.009342	0.560159
0.009365	0.315351
0.009388	0.075860
0.009410	-0.112058
0.009433	-0.212964
0.009456	-0.213553
0.009478	-0.127602
0.009501	0.007123
0.009524	0.139165
0.009546	0.217827
0.009569	0.207376
0.009592	0.096741
0.009615	-0.098212
0.009637	-0.340374
0.009660	-0.583175
0.009683	-0.784675
0.009705	-0.919528
0.009728	-0.985108
0.009751	-0.999994
0.009773	-0.995453
0.009796	-1.002832
0.009819	-1.041046
0.009841	-1.108334
0.009864	-1.181092
0.009887	-1.220299
0.009909	-1.183610
0.009932	-1.039361
0.009955	-0.778025
0.009977	-0.417438
0.010000	-0.000000
0.010023	0.417438
0.010045	0.778025
0.010068	1.039361
0.010091	1.183610
0.010113	1.220299
0.010136	1.181092
0.010159	1.108334
0.010181	1.041046
0.010204	1.002832
0.010227	0.995453
0.010249	0.999994
0.010272	0.985108
0.010295	0.919528
0.010317	0.784675
0.010340	0.583175
0.010363	0.340374
0.010385	0.098212
0.010408	-0.096741
0.010431	-0.207376
0.010454	-0.217827
0.010476	-0.139165
0.010499	-0.007123
0.010522	0.127602
0.010544	0.213553
0.010567	0.212964
0.010590	0.112058
0.010612	-0.075860
0.010635	-0.315351
0.010658	-0.560159
0.010680	-0.767276
0.010703	-0.909300
0.010726	-0.981275
0.010748	-0.999940
0.010771	-0.995827
